timestamp,Temp,CPU,Memo
2021-05-16T11:56:28.358Z,71.7,29,59
2021-05-16T12:16:27.980Z,71.2,29.5,59
2021-05-16T12:36:28.003Z,71.5,25.5,59
2021-05-16T12:56:28.021Z,71.7,26,59
2021-05-16T13:16:28.036Z,72.3,29,59
2021-05-16T13:36:31.841Z,71.2,29,59
2021-05-16T13:56:28.039Z,72.3,25.5,59
2021-05-16T14:16:28.040Z,71.4,25.5,59
2021-05-16T14:36:28.007Z,72.6,29.5,58.5
2021-05-16T14:56:28.044Z,72.6,29,59
2021-05-16T15:16:28.071Z,72.3,25.5,59
